trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1136,False,"{'a': 0.1, 'e': 0.54560000000005}",20,0,-125.4616042249256,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
1137,False,"{'a': 0.1, 'e': 0.5452000000000501}",20,4,12.197013807663406,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.1, 'e': 0.5448000000000501}",20,12,-10.50100884432102,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.1, 'e': 0.5444000000000502}",20,15,-12.325534695021474,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1140,False,"{'a': 0.1, 'e': 0.5440000000000502}",30,0,-114.84942478331388,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
1141,False,"{'a': 0.1, 'e': 0.5436000000000503}",20,12,-19.390203517738716,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1142,False,"{'a': 0.1, 'e': 0.5432000000000503}",20,7,-59.74018710438008,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
1143,False,"{'a': 0.1, 'e': 0.5428000000000504}",20,12,3.8224958169751657,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.1, 'e': 0.5424000000000504}",20,0,-56.30203451704693,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1145,False,"{'a': 0.1, 'e': 0.5420000000000504}",35,0,-35.227863341331165,"{0: 28, 1: 2, 2: 4, 3: 1, 4: 0}",0
1146,False,"{'a': 0.1, 'e': 0.5416000000000505}",20,2,-42.2310931021723,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 0}",1
1147,False,"{'a': 0.1, 'e': 0.5412000000000505}",25,0,-130.32885729450982,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
1148,False,"{'a': 0.1, 'e': 0.5408000000000506}",25,0,-8.633347495885413,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1, 'e': 0.5404000000000506}",25,0,-17.823034354990664,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
1150,False,"{'a': 0.1, 'e': 0.5400000000000507}",25,8,19.65177051017141,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.1, 'e': 0.5396000000000507}",20,6,21.686855870280272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.1, 'e': 0.5392000000000507}",25,0,-42.351816399766925,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1153,False,"{'a': 0.1, 'e': 0.5388000000000508}",25,0,-69.28207700655483,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1154,False,"{'a': 0.1, 'e': 0.5384000000000508}",20,8,9.869549130023934,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1155,False,"{'a': 0.1, 'e': 0.5380000000000509}",35,18,2.0857393191825873,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1156,False,"{'a': 0.1, 'e': 0.5376000000000509}",25,6,-19.262736338419096,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1157,False,"{'a': 0.1, 'e': 0.537200000000051}",20,0,-9.417788114510223,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
1158,False,"{'a': 0.1, 'e': 0.536800000000051}",20,0,-34.94333505671141,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1159,False,"{'a': 0.1, 'e': 0.5364000000000511}",35,14,13.574424867145353,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1160,False,"{'a': 0.1, 'e': 0.5360000000000511}",20,8,-2.255746357298893,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1161,False,"{'a': 0.1, 'e': 0.5356000000000511}",25,0,-23.56871645398807,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1162,False,"{'a': 0.1, 'e': 0.5352000000000512}",25,0,-150.90009123640192,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
1163,False,"{'a': 0.1, 'e': 0.5348000000000512}",20,13,-42.20301202885893,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
1164,False,"{'a': 0.1, 'e': 0.5344000000000513}",25,0,-104.4563703377937,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1165,False,"{'a': 0.1, 'e': 0.5340000000000513}",30,15,19.73382614899987,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.1, 'e': 0.5336000000000514}",20,0,-112.74256707663683,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
1167,False,"{'a': 0.1, 'e': 0.5332000000000514}",20,13,-2.562713454076042,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.1, 'e': 0.5328000000000515}",20,0,-5.8031077009773515,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1169,False,"{'a': 0.1, 'e': 0.5324000000000515}",35,16,-21.949682826427967,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
1170,False,"{'a': 0.1, 'e': 0.5320000000000515}",20,6,-65.02533574828303,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
1171,False,"{'a': 0.1, 'e': 0.5316000000000516}",25,7,-21.04885620360526,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1172,False,"{'a': 0.1, 'e': 0.5312000000000516}",25,16,7.03416846062837,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.1, 'e': 0.5308000000000517}",20,13,-0.6703249461542766,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.1, 'e': 0.5304000000000517}",30,4,-146.52242549626345,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 3}",1
1175,False,"{'a': 0.1, 'e': 0.5300000000000518}",25,0,-92.6907074429113,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1176,False,"{'a': 0.1, 'e': 0.5296000000000518}",20,6,5.589881037235783,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.1, 'e': 0.5292000000000519}",30,0,-85.52051695820084,"{0: 20, 1: 1, 2: 7, 3: 2, 4: 0}",1
1178,False,"{'a': 0.1, 'e': 0.5288000000000519}",20,5,-100.01449317599379,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 2}",1
1179,False,"{'a': 0.1, 'e': 0.5284000000000519}",25,5,-179.4340174058386,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",1
1180,False,"{'a': 0.1, 'e': 0.528000000000052}",30,0,-5.3488104917328005,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
1181,False,"{'a': 0.1, 'e': 0.527600000000052}",20,0,-43.628899739749826,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1182,False,"{'a': 0.1, 'e': 0.5272000000000521}",20,12,-25.725731570821768,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1183,False,"{'a': 0.1, 'e': 0.5268000000000521}",25,18,12.0556807179632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.1, 'e': 0.5264000000000522}",25,0,-43.67785868836559,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
1185,False,"{'a': 0.1, 'e': 0.5260000000000522}",30,0,-28.3636966375713,"{0: 24, 1: 2, 2: 3, 3: 1, 4: 0}",1
1186,False,"{'a': 0.1, 'e': 0.5256000000000522}",30,0,-41.23544240647964,"{0: 22, 1: 2, 2: 6, 3: 0, 4: 0}",0
1187,False,"{'a': 0.1, 'e': 0.5252000000000523}",20,0,-50.8144285513274,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1188,False,"{'a': 0.1, 'e': 0.5248000000000523}",30,10,-10.393534674396413,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
1189,False,"{'a': 0.1, 'e': 0.5244000000000524}",20,0,-48.67621407896733,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1190,False,"{'a': 0.1, 'e': 0.5240000000000524}",25,3,-7.431289684931093,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
1191,False,"{'a': 0.1, 'e': 0.5236000000000525}",25,3,-50.62930666819786,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 0}",1
1192,False,"{'a': 0.1, 'e': 0.5232000000000525}",30,16,-13.316255394644806,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1193,False,"{'a': 0.1, 'e': 0.5228000000000526}",20,0,-66.83213852271227,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1194,False,"{'a': 0.1, 'e': 0.5224000000000526}",20,3,-70.826379474754,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1195,False,"{'a': 0.1, 'e': 0.5220000000000526}",30,0,-45.42914270015415,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
1196,False,"{'a': 0.1, 'e': 0.5216000000000527}",35,0,-214.05209518975266,"{0: 23, 1: 0, 2: 6, 3: 3, 4: 3}",0
1197,False,"{'a': 0.1, 'e': 0.5212000000000527}",25,0,-23.948805958533743,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1198,False,"{'a': 0.1, 'e': 0.5208000000000528}",20,0,-32.91012163980504,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1199,False,"{'a': 0.1, 'e': 0.5204000000000528}",25,0,7.106420052712361,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1200,False,"{'a': 0.1, 'e': 0.5200000000000529}",25,0,-26.735350048599773,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1201,False,"{'a': 0.1, 'e': 0.5196000000000529}",25,5,-13.527323766655694,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.1, 'e': 0.519200000000053}",25,7,16.865000176780878,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.1, 'e': 0.518800000000053}",25,10,-35.95050529108803,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1204,False,"{'a': 0.1, 'e': 0.518400000000053}",30,16,3.863292271886793,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1205,False,"{'a': 0.1, 'e': 0.5180000000000531}",20,11,-27.320583204002933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1206,False,"{'a': 0.1, 'e': 0.5176000000000531}",35,19,12.06022407134732,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1207,False,"{'a': 0.1, 'e': 0.5172000000000532}",20,11,12.057380720951045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.1, 'e': 0.5168000000000532}",30,11,-60.899797343126984,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
1209,False,"{'a': 0.1, 'e': 0.5164000000000533}",25,6,-35.170647004157715,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1210,False,"{'a': 0.1, 'e': 0.5160000000000533}",20,1,18.436155301981714,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.1, 'e': 0.5156000000000533}",20,0,14.256042969164154,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1212,False,"{'a': 0.1, 'e': 0.5152000000000534}",20,1,-21.658550652457084,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1213,False,"{'a': 0.1, 'e': 0.5148000000000534}",20,0,-67.04364571661108,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1214,False,"{'a': 0.1, 'e': 0.5144000000000535}",25,14,-22.38238655917322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1215,False,"{'a': 0.1, 'e': 0.5140000000000535}",20,0,-4.775642227983795,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1216,False,"{'a': 0.1, 'e': 0.5136000000000536}",20,12,-28.646298197023476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1217,False,"{'a': 0.1, 'e': 0.5132000000000536}",25,5,-13.594471635750846,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1218,False,"{'a': 0.1, 'e': 0.5128000000000537}",30,19,-9.829217138492327,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1219,False,"{'a': 0.1, 'e': 0.5124000000000537}",20,0,17.501146887148273,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1220,False,"{'a': 0.1, 'e': 0.5120000000000537}",20,12,13.656103756600691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.1, 'e': 0.5116000000000538}",20,0,-69.55101972903087,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
1222,False,"{'a': 0.1, 'e': 0.5112000000000538}",25,0,-112.28751025489345,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
1223,False,"{'a': 0.1, 'e': 0.5108000000000539}",25,3,1.4742139302818291,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1224,False,"{'a': 0.1, 'e': 0.5104000000000539}",25,3,-50.67023313928072,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1225,False,"{'a': 0.1, 'e': 0.510000000000054}",20,0,-65.10402893650253,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1226,False,"{'a': 0.1, 'e': 0.509600000000054}",25,11,-21.675787662526,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1227,False,"{'a': 0.1, 'e': 0.509200000000054}",20,8,-29.682119303213938,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1228,False,"{'a': 0.1, 'e': 0.5088000000000541}",25,0,27.78576307973126,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1229,False,"{'a': 0.1, 'e': 0.5084000000000541}",30,3,-52.48996748249675,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 1}",1
1230,False,"{'a': 0.1, 'e': 0.5080000000000542}",30,3,0.2838931576231367,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1231,False,"{'a': 0.1, 'e': 0.5076000000000542}",25,8,5.28281822839195,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1232,False,"{'a': 0.1, 'e': 0.5072000000000543}",30,10,-59.686727555708615,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
1233,False,"{'a': 0.1, 'e': 0.5068000000000543}",25,0,-91.12466816206103,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
1234,False,"{'a': 0.1, 'e': 0.5064000000000544}",25,0,-82.30915839382052,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
1235,False,"{'a': 0.1, 'e': 0.5060000000000544}",25,12,-25.40570667368697,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1236,False,"{'a': 0.1, 'e': 0.5056000000000545}",25,0,-74.55214998592577,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
1237,False,"{'a': 0.1, 'e': 0.5052000000000545}",30,6,-65.86859712736955,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 2}",1
1238,False,"{'a': 0.1, 'e': 0.5048000000000545}",30,11,-74.7469879612336,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
1239,False,"{'a': 0.1, 'e': 0.5044000000000546}",25,0,-98.7136692306623,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
1240,False,"{'a': 0.1, 'e': 0.5040000000000546}",20,0,-21.937997671416113,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
1241,False,"{'a': 0.1, 'e': 0.5036000000000547}",25,3,-43.808948391398005,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
1242,False,"{'a': 0.1, 'e': 0.5032000000000547}",35,15,-41.64638786988488,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",1
1243,False,"{'a': 0.1, 'e': 0.5028000000000548}",25,0,-21.271074875453017,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1244,False,"{'a': 0.1, 'e': 0.5024000000000548}",20,13,3.2745969951717004,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.1, 'e': 0.5020000000000548}",20,0,-12.210921983096757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1246,False,"{'a': 0.1, 'e': 0.5016000000000549}",25,5,-21.163133521924884,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1247,False,"{'a': 0.1, 'e': 0.5012000000000549}",20,0,-20.88590744810215,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1248,False,"{'a': 0.1, 'e': 0.500800000000055}",20,0,-164.5057476926382,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
1249,False,"{'a': 0.1, 'e': 0.500400000000055}",35,21,-19.23964181649577,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1250,False,"{'a': 0.1, 'e': 0.5000000000000551}",30,0,-44.704832769779564,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
1251,False,"{'a': 0.1, 'e': 0.49960000000005506}",20,0,19.23687161126864,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1252,False,"{'a': 0.1, 'e': 0.49920000000005504}",30,0,-23.6535092029058,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
1253,False,"{'a': 0.1, 'e': 0.49880000000005503}",30,3,-44.7382022216502,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 0}",1
1254,False,"{'a': 0.1, 'e': 0.498400000000055}",25,10,-34.257435604182895,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
1255,False,"{'a': 0.1, 'e': 0.498000000000055}",30,0,-101.58692957577676,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
1256,False,"{'a': 0.1, 'e': 0.497600000000055}",30,0,-10.09667670458774,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
1257,False,"{'a': 0.1, 'e': 0.497200000000055}",30,4,-17.682756971476447,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
1258,False,"{'a': 0.1, 'e': 0.496800000000055}",20,11,-6.513116396053822,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1259,False,"{'a': 0.1, 'e': 0.49640000000005496}",30,11,-128.2771469238803,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 2}",1
1260,False,"{'a': 0.1, 'e': 0.49600000000005495}",20,11,15.3902533905711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.1, 'e': 0.49560000000005494}",30,4,-25.52927684437221,"{0: 22, 1: 0, 2: 2, 3: 2, 4: 0}",1
1262,False,"{'a': 0.1, 'e': 0.49520000000005493}",20,0,-42.012057293377794,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1263,False,"{'a': 0.1, 'e': 0.4948000000000549}",20,6,-55.92158983851916,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1264,False,"{'a': 0.1, 'e': 0.4944000000000549}",25,3,-78.19634680498018,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
1265,False,"{'a': 0.1, 'e': 0.4940000000000549}",25,14,-33.52133198828738,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1266,False,"{'a': 0.1, 'e': 0.4936000000000549}",20,10,-14.117387878586854,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1267,False,"{'a': 0.1, 'e': 0.4932000000000549}",20,3,6.651378523564452,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1268,False,"{'a': 0.1, 'e': 0.49280000000005486}",25,0,-19.63045753110846,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
1269,False,"{'a': 0.1, 'e': 0.49240000000005485}",30,13,7.9308085657545675,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1270,False,"{'a': 0.1, 'e': 0.49200000000005484}",30,0,-50.36628319864686,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
1271,False,"{'a': 0.1, 'e': 0.4916000000000548}",25,0,-39.148289011919196,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1272,False,"{'a': 0.1, 'e': 0.4912000000000548}",25,0,-65.46447848669136,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",1
1273,False,"{'a': 0.1, 'e': 0.4908000000000548}",20,9,-54.941369077294226,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
1274,False,"{'a': 0.1, 'e': 0.4904000000000548}",25,2,-51.01622297934249,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
1275,False,"{'a': 0.1, 'e': 0.4900000000000548}",20,5,-82.11267856176916,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
1276,False,"{'a': 0.1, 'e': 0.48960000000005477}",20,1,-21.567019848097544,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
1277,False,"{'a': 0.1, 'e': 0.48920000000005476}",20,0,-13.479053907918864,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1278,False,"{'a': 0.1, 'e': 0.48880000000005475}",20,6,23.869956665079933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.1, 'e': 0.48840000000005473}",20,5,-10.808214047163444,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1280,False,"{'a': 0.1, 'e': 0.4880000000000547}",30,6,-12.203067680831515,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
1281,False,"{'a': 0.1, 'e': 0.4876000000000547}",25,20,9.030363791986382,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.1, 'e': 0.4872000000000547}",30,22,12.181586163694869,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.1, 'e': 0.4868000000000547}",30,0,-51.37572478859802,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
1284,False,"{'a': 0.1, 'e': 0.4864000000000547}",25,7,-70.38861023291057,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
1285,False,"{'a': 0.1, 'e': 0.48600000000005467}",25,9,-27.835693177362977,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1286,False,"{'a': 0.1, 'e': 0.48560000000005465}",25,11,-32.4608734554103,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
1287,False,"{'a': 0.1, 'e': 0.48520000000005464}",20,0,-3.6527125378219374,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1288,False,"{'a': 0.1, 'e': 0.48480000000005463}",30,12,9.011221376274603,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1289,False,"{'a': 0.1, 'e': 0.4844000000000546}",20,15,9.134982828211864,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.1, 'e': 0.4840000000000546}",30,4,-14.538599047084587,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",1
1291,False,"{'a': 0.1, 'e': 0.4836000000000546}",20,0,-21.006263013785123,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1292,False,"{'a': 0.1, 'e': 0.4832000000000546}",20,2,-41.78341638943231,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
1293,False,"{'a': 0.1, 'e': 0.4828000000000546}",20,0,-13.313621586385427,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1294,False,"{'a': 0.1, 'e': 0.48240000000005456}",30,0,-30.07968935407372,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1295,False,"{'a': 0.1, 'e': 0.48200000000005455}",20,0,-41.18423806844609,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1296,False,"{'a': 0.1, 'e': 0.48160000000005454}",25,11,-50.07059472990355,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1297,False,"{'a': 0.1, 'e': 0.48120000000005453}",35,9,-111.95046304483232,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 2}",1
1298,False,"{'a': 0.1, 'e': 0.4808000000000545}",25,17,-27.526068936919966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1299,False,"{'a': 0.1, 'e': 0.4804000000000545}",20,0,10.596644468898033,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1300,False,"{'a': 0.1, 'e': 0.4800000000000545}",20,0,-78.20378502052637,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1301,False,"{'a': 0.1, 'e': 0.4796000000000545}",30,12,-49.2508154891957,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1302,False,"{'a': 0.1, 'e': 0.47920000000005447}",30,0,-58.21131972582269,"{0: 23, 1: 4, 2: 1, 3: 1, 4: 1}",0
1303,False,"{'a': 0.1, 'e': 0.47880000000005446}",25,0,-34.839836281237126,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1304,False,"{'a': 0.1, 'e': 0.47840000000005445}",25,13,12.243866877330186,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.1, 'e': 0.47800000000005444}",20,3,-32.907553441012396,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1306,False,"{'a': 0.1, 'e': 0.4776000000000544}",25,9,26.624311480890004,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.1, 'e': 0.4772000000000544}",25,6,-21.443701192453442,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 0}",1
1308,False,"{'a': 0.1, 'e': 0.4768000000000544}",30,15,-4.063298901776313,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.1, 'e': 0.4764000000000544}",20,8,5.660022219103254,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.1, 'e': 0.4760000000000544}",30,0,1.734560748163453,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
1311,False,"{'a': 0.1, 'e': 0.47560000000005437}",25,0,-80.80097117642632,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
1312,False,"{'a': 0.1, 'e': 0.47520000000005436}",30,19,8.158464944250495,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1313,False,"{'a': 0.1, 'e': 0.47480000000005435}",25,0,-45.95155427327331,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1314,False,"{'a': 0.1, 'e': 0.47440000000005433}",30,14,-29.163963155085142,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1315,False,"{'a': 0.1, 'e': 0.4740000000000543}",25,8,-102.13873275617308,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 2}",1
1316,False,"{'a': 0.1, 'e': 0.4736000000000543}",25,10,-35.85707336790902,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
1317,False,"{'a': 0.1, 'e': 0.4732000000000543}",20,3,14.74649854037079,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
