trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
988,False,"{'a': 0.1, 'e': 0.5060000000000544}",20,0,-112.16595427295722,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
989,False,"{'a': 0.1, 'e': 0.5055000000000545}",20,3,-21.343799518978127,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
990,False,"{'a': 0.1, 'e': 0.5050000000000545}",25,0,-85.97696861490016,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
991,False,"{'a': 0.1, 'e': 0.5045000000000546}",20,6,-12.659701721357699,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
992,False,"{'a': 0.1, 'e': 0.5040000000000546}",20,13,13.095355774430333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.5035000000000547}",25,19,10.213804683947599,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.1, 'e': 0.5030000000000547}",20,2,-84.1613256040118,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 2}",1
995,False,"{'a': 0.1, 'e': 0.5025000000000548}",20,11,1.8011877314403726,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
996,False,"{'a': 0.1, 'e': 0.5020000000000548}",30,9,4.779162124729117,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
997,False,"{'a': 0.1, 'e': 0.5015000000000549}",20,3,-53.50490143781368,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
998,False,"{'a': 0.1, 'e': 0.501000000000055}",30,19,9.996022167314795,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.1, 'e': 0.500500000000055}",30,1,-84.97817100860416,"{0: 22, 1: 2, 2: 1, 3: 3, 4: 1}",1
1000,False,"{'a': 0.1, 'e': 0.5000000000000551}",25,0,-136.18433877038726,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",1
1001,False,"{'a': 0.1, 'e': 0.49950000000005507}",20,9,-19.45603657285117,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
1002,False,"{'a': 0.1, 'e': 0.49900000000005507}",30,17,6.403992111857598,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1003,False,"{'a': 0.1, 'e': 0.49850000000005507}",20,0,-73.28097118870964,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
1004,False,"{'a': 0.1, 'e': 0.49800000000005507}",25,8,-19.615779603943743,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
1005,False,"{'a': 0.1, 'e': 0.49750000000005506}",20,0,-88.38941038914136,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1006,False,"{'a': 0.1, 'e': 0.49700000000005506}",25,12,0.30554967435962643,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1007,False,"{'a': 0.1, 'e': 0.49650000000005506}",25,13,-3.076647993991444,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1008,False,"{'a': 0.1, 'e': 0.49600000000005506}",20,9,-31.52342971468791,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1009,False,"{'a': 0.1, 'e': 0.49550000000005506}",30,6,-32.495879661244835,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
1010,False,"{'a': 0.1, 'e': 0.49500000000005506}",20,4,-33.852986005280854,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1011,False,"{'a': 0.1, 'e': 0.49450000000005506}",25,2,-45.41106813511049,"{0: 18, 1: 1, 2: 1, 3: 3, 4: 0}",1
1012,False,"{'a': 0.1, 'e': 0.49400000000005506}",25,4,-82.03799167003471,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 2}",1
1013,False,"{'a': 0.1, 'e': 0.49350000000005506}",25,5,-85.59966356371481,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
1014,False,"{'a': 0.1, 'e': 0.49300000000005506}",20,0,-64.2742027977295,"{0: 12, 1: 5, 2: 1, 3: 2, 4: 0}",0
1015,False,"{'a': 0.1, 'e': 0.49250000000005506}",25,0,-102.62374929697465,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
1016,False,"{'a': 0.1, 'e': 0.49200000000005506}",30,0,-35.03611611089266,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
1017,False,"{'a': 0.1, 'e': 0.49150000000005506}",30,0,-61.07401574009848,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
1018,False,"{'a': 0.1, 'e': 0.49100000000005506}",25,0,-38.59280269743844,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",1
1019,False,"{'a': 0.1, 'e': 0.49050000000005506}",20,10,-25.240581829095884,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 0}",1
1020,False,"{'a': 0.1, 'e': 0.49000000000005506}",20,0,-44.886806539885384,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1021,False,"{'a': 0.1, 'e': 0.48950000000005506}",30,8,-118.1266045524499,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 2}",1
1022,False,"{'a': 0.1, 'e': 0.48900000000005506}",35,15,-83.56844695639896,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
1023,False,"{'a': 0.1, 'e': 0.48850000000005506}",20,7,-9.125796133812292,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1024,False,"{'a': 0.1, 'e': 0.48800000000005506}",20,0,-40.8367080284744,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1025,False,"{'a': 0.1, 'e': 0.48750000000005506}",30,1,-11.615646823323255,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 0}",1
1026,False,"{'a': 0.1, 'e': 0.48700000000005506}",25,7,-34.9163277326168,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
1027,False,"{'a': 0.1, 'e': 0.48650000000005506}",20,16,8.534594975560948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.1, 'e': 0.48600000000005505}",20,0,15.790917174198611,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1029,False,"{'a': 0.1, 'e': 0.48550000000005505}",30,12,-1.6895428916575608,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1030,False,"{'a': 0.1, 'e': 0.48500000000005505}",20,4,-30.188744151604077,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
1031,False,"{'a': 0.1, 'e': 0.48450000000005505}",30,17,0.45371777975421157,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1032,False,"{'a': 0.1, 'e': 0.48400000000005505}",20,0,-4.067031037073323,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1033,False,"{'a': 0.1, 'e': 0.48350000000005505}",25,0,8.907852680102165,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1034,False,"{'a': 0.1, 'e': 0.48300000000005505}",20,9,-57.81960070925031,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
1035,False,"{'a': 0.1, 'e': 0.48250000000005505}",20,0,14.546044526391096,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1036,False,"{'a': 0.1, 'e': 0.48200000000005505}",20,3,-26.56452557309825,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1037,False,"{'a': 0.1, 'e': 0.48150000000005505}",20,14,13.2831457802303,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1, 'e': 0.48100000000005505}",25,11,-64.21968872952932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1039,False,"{'a': 0.1, 'e': 0.48050000000005505}",25,7,-18.99310019695878,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1040,False,"{'a': 0.1, 'e': 0.48000000000005505}",25,0,-34.37786766252022,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1041,False,"{'a': 0.1, 'e': 0.47950000000005505}",30,3,-23.065587273461755,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
1042,False,"{'a': 0.1, 'e': 0.47900000000005505}",30,17,9.732797301016943,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.1, 'e': 0.47850000000005505}",25,5,6.219025886315193,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1044,False,"{'a': 0.1, 'e': 0.47800000000005505}",20,10,17.248990373086862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.1, 'e': 0.47750000000005505}",30,0,-68.527530606149,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
1046,False,"{'a': 0.1, 'e': 0.47700000000005505}",20,0,-16.36685276457422,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1047,False,"{'a': 0.1, 'e': 0.47650000000005505}",20,0,24.311135862189865,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1048,False,"{'a': 0.1, 'e': 0.47600000000005505}",20,0,-52.37704921093145,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1049,False,"{'a': 0.1, 'e': 0.47550000000005505}",30,0,-44.70228885329986,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
1050,False,"{'a': 0.1, 'e': 0.47500000000005504}",20,0,5.394317064447117,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1051,False,"{'a': 0.1, 'e': 0.47450000000005504}",20,3,-1.4698225414930621,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1052,False,"{'a': 0.1, 'e': 0.47400000000005504}",20,0,26.917045069793712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1053,False,"{'a': 0.1, 'e': 0.47350000000005504}",25,0,-44.42217465489188,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1054,False,"{'a': 0.1, 'e': 0.47300000000005504}",25,7,-2.0904856422628666,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1055,False,"{'a': 0.1, 'e': 0.47250000000005504}",30,0,-85.37944122703253,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
1056,False,"{'a': 0.1, 'e': 0.47200000000005504}",20,11,4.432624648590709,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.1, 'e': 0.47150000000005504}",20,1,-13.877216111670508,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
1058,False,"{'a': 0.1, 'e': 0.47100000000005504}",25,10,1.7414377231545557,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1059,False,"{'a': 0.1, 'e': 0.47050000000005504}",25,0,8.598229239017835,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1060,False,"{'a': 0.1, 'e': 0.47000000000005504}",30,14,-56.053626227593675,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
1061,False,"{'a': 0.1, 'e': 0.46950000000005504}",25,7,-52.38885628426633,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
1062,False,"{'a': 0.1, 'e': 0.46900000000005504}",20,6,-13.25739351811551,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1063,False,"{'a': 0.1, 'e': 0.46850000000005504}",25,13,13.796419833455351,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.1, 'e': 0.46800000000005504}",20,0,-53.50654845940566,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
1065,False,"{'a': 0.1, 'e': 0.46750000000005504}",20,10,-22.62995395761337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1066,False,"{'a': 0.1, 'e': 0.46700000000005504}",25,18,-0.2833343800945678,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.1, 'e': 0.46650000000005504}",25,16,3.5206515113044627,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1068,False,"{'a': 0.1, 'e': 0.46600000000005504}",20,9,5.239881505748437,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1069,False,"{'a': 0.1, 'e': 0.46550000000005504}",20,0,-1.8341108211599446,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1070,False,"{'a': 0.1, 'e': 0.46500000000005504}",20,0,-33.735161899484915,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1071,False,"{'a': 0.1, 'e': 0.46450000000005504}",20,0,0.8128524508368096,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1072,False,"{'a': 0.1, 'e': 0.46400000000005504}",20,13,-1.7992093617797564,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.1, 'e': 0.46350000000005503}",35,20,8.272574130435913,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.1, 'e': 0.46300000000005503}",25,7,-64.54067608213515,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1075,False,"{'a': 0.1, 'e': 0.46250000000005503}",20,6,-45.32580358652852,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1076,False,"{'a': 0.1, 'e': 0.46200000000005503}",30,18,6.74568278385167,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.1, 'e': 0.46150000000005503}",30,0,-28.26984466035877,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1078,False,"{'a': 0.1, 'e': 0.46100000000005503}",25,14,-12.529443287143268,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1079,False,"{'a': 0.1, 'e': 0.46050000000005503}",25,13,-39.69574670289544,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1080,False,"{'a': 0.1, 'e': 0.46000000000005503}",20,0,-55.188744875385005,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1081,False,"{'a': 0.1, 'e': 0.45950000000005503}",25,6,-12.843215412329556,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
1082,False,"{'a': 0.1, 'e': 0.45900000000005503}",25,15,-0.6152825188931272,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1083,False,"{'a': 0.1, 'e': 0.45850000000005503}",25,0,-124.69572935125183,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
1084,False,"{'a': 0.1, 'e': 0.45800000000005503}",30,21,-28.513648171876678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1085,False,"{'a': 0.1, 'e': 0.45750000000005503}",20,1,26.999672065226925,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.1, 'e': 0.45700000000005503}",20,11,-2.9235771187616555,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.1, 'e': 0.45650000000005503}",20,8,-21.190903698359875,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 0}",1
1088,False,"{'a': 0.1, 'e': 0.45600000000005503}",20,0,-70.211544642851,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1089,False,"{'a': 0.1, 'e': 0.455500000000055}",25,0,-37.12721006034131,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1090,False,"{'a': 0.1, 'e': 0.455000000000055}",30,15,-57.76803630153265,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
1091,False,"{'a': 0.1, 'e': 0.454500000000055}",20,0,5.650669656809985,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1092,False,"{'a': 0.1, 'e': 0.454000000000055}",20,3,-11.613010229683418,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1093,False,"{'a': 0.1, 'e': 0.453500000000055}",20,16,7.922225600650524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.1, 'e': 0.453000000000055}",35,19,-24.20030452910979,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1095,False,"{'a': 0.1, 'e': 0.452500000000055}",25,0,-103.9358559180474,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
1096,False,"{'a': 0.1, 'e': 0.452000000000055}",20,9,9.82495195158001,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.1, 'e': 0.451500000000055}",25,8,-61.67379510704749,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
1098,False,"{'a': 0.1, 'e': 0.451000000000055}",20,7,-49.35853652677183,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1099,False,"{'a': 0.1, 'e': 0.450500000000055}",25,11,9.391327284021777,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.1, 'e': 0.450000000000055}",20,0,-9.662074987765331,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1101,False,"{'a': 0.1, 'e': 0.449500000000055}",30,15,22.662892257333933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.1, 'e': 0.449000000000055}",20,6,-32.188501364241304,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1103,False,"{'a': 0.1, 'e': 0.448500000000055}",25,0,0.08606732800177586,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1104,False,"{'a': 0.1, 'e': 0.448000000000055}",25,7,-20.7458447843807,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1105,False,"{'a': 0.1, 'e': 0.447500000000055}",25,0,-27.77020349882048,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1106,False,"{'a': 0.1, 'e': 0.447000000000055}",30,3,-128.37075732609466,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 3}",1
1107,False,"{'a': 0.1, 'e': 0.446500000000055}",30,4,-75.6819791481104,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 1}",1
1108,False,"{'a': 0.1, 'e': 0.446000000000055}",25,19,4.018080283267686,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.1, 'e': 0.445500000000055}",20,0,-13.887584798724824,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1110,False,"{'a': 0.1, 'e': 0.445000000000055}",25,3,-2.8753262263928425,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1111,False,"{'a': 0.1, 'e': 0.444500000000055}",25,16,-24.567420219975787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1112,False,"{'a': 0.1, 'e': 0.444000000000055}",20,0,6.82376534766012,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1113,False,"{'a': 0.1, 'e': 0.443500000000055}",25,7,6.588295460134426,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1114,False,"{'a': 0.1, 'e': 0.443000000000055}",20,11,-4.881570987900659,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1115,False,"{'a': 0.1, 'e': 0.442500000000055}",30,9,-6.405708894489801,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
1116,False,"{'a': 0.1, 'e': 0.442000000000055}",25,13,-30.54799382630484,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
1117,False,"{'a': 0.1, 'e': 0.441500000000055}",20,6,-2.6404004369137937,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1118,False,"{'a': 0.1, 'e': 0.441000000000055}",20,15,11.250384511410084,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.1, 'e': 0.440500000000055}",25,0,-53.87708222675474,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
1120,False,"{'a': 0.1, 'e': 0.440000000000055}",30,19,3.103117636682956,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.1, 'e': 0.439500000000055}",25,13,22.43671197436675,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.1, 'e': 0.439000000000055}",30,0,-61.88816478314391,"{0: 22, 1: 3, 2: 3, 3: 2, 4: 0}",0
1123,False,"{'a': 0.1, 'e': 0.438500000000055}",25,0,-81.7889379342646,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
1124,False,"{'a': 0.1, 'e': 0.438000000000055}",25,0,14.404359090024828,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1125,False,"{'a': 0.1, 'e': 0.437500000000055}",20,12,-47.7413101512306,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
1126,False,"{'a': 0.1, 'e': 0.437000000000055}",30,9,-55.75011459380071,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
1127,False,"{'a': 0.1, 'e': 0.436500000000055}",20,0,-15.20244914880313,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1128,False,"{'a': 0.1, 'e': 0.436000000000055}",25,0,-6.490989292620839,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1129,False,"{'a': 0.1, 'e': 0.435500000000055}",20,6,-122.75821481084799,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
1130,False,"{'a': 0.1, 'e': 0.435000000000055}",20,0,-61.108216991522646,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1131,False,"{'a': 0.1, 'e': 0.434500000000055}",30,1,-69.03377048406207,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 2}",1
1132,False,"{'a': 0.1, 'e': 0.434000000000055}",35,22,-58.43936882424623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
1133,False,"{'a': 0.1, 'e': 0.433500000000055}",30,7,-56.110319882340825,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 1}",1
1134,False,"{'a': 0.1, 'e': 0.433000000000055}",20,7,-7.9480195159259726,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1135,False,"{'a': 0.1, 'e': 0.432500000000055}",25,3,17.087919456710853,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.1, 'e': 0.432000000000055}",20,0,-67.73709433026829,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1137,False,"{'a': 0.1, 'e': 0.431500000000055}",25,13,22.2036141269802,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.1, 'e': 0.431000000000055}",20,14,13.01944479512683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.1, 'e': 0.430500000000055}",25,10,-26.95707176846318,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
1140,False,"{'a': 0.1, 'e': 0.430000000000055}",20,6,-26.05451473716046,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
1141,False,"{'a': 0.1, 'e': 0.429500000000055}",25,9,16.56177398114267,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1142,False,"{'a': 0.1, 'e': 0.429000000000055}",20,6,-28.414408415981544,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1143,False,"{'a': 0.1, 'e': 0.428500000000055}",20,15,6.799071955975969,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.1, 'e': 0.428000000000055}",35,18,-9.44153706161777,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1145,False,"{'a': 0.1, 'e': 0.427500000000055}",20,0,-41.291062908865484,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1146,False,"{'a': 0.1, 'e': 0.427000000000055}",25,15,-61.581825980283774,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 1}",1
1147,False,"{'a': 0.1, 'e': 0.426500000000055}",30,6,-73.10771169132887,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 2}",1
1148,False,"{'a': 0.1, 'e': 0.426000000000055}",20,14,-12.234136698359926,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1, 'e': 0.425500000000055}",20,4,-43.019088487844414,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1150,False,"{'a': 0.1, 'e': 0.425000000000055}",25,14,10.119305485930816,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.1, 'e': 0.424500000000055}",20,1,-0.2763376968535791,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1152,False,"{'a': 0.1, 'e': 0.424000000000055}",20,0,-8.157730140900904,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
1153,False,"{'a': 0.1, 'e': 0.423500000000055}",25,7,-20.85873260596671,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 0}",1
1154,False,"{'a': 0.1, 'e': 0.423000000000055}",30,16,-16.313675233561295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1155,False,"{'a': 0.1, 'e': 0.422500000000055}",25,0,-1.1012179285072001,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1156,False,"{'a': 0.1, 'e': 0.422000000000055}",25,15,17.445967992762654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.1, 'e': 0.421500000000055}",20,10,9.96047932122479,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.1, 'e': 0.421000000000055}",30,16,-16.119762846271993,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1159,False,"{'a': 0.1, 'e': 0.420500000000055}",20,6,-0.10445908680425431,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1160,False,"{'a': 0.1, 'e': 0.420000000000055}",20,11,15.938594365745198,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.1, 'e': 0.419500000000055}",20,12,-21.10557270460753,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1162,False,"{'a': 0.1, 'e': 0.419000000000055}",20,8,-46.57792630783569,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1163,False,"{'a': 0.1, 'e': 0.418500000000055}",30,17,13.235744419431644,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.1, 'e': 0.418000000000055}",25,16,6.678336117838669,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.1, 'e': 0.417500000000055}",25,3,-30.111207836396677,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 0}",1
1166,False,"{'a': 0.1, 'e': 0.417000000000055}",25,14,-49.52040130276944,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
1167,False,"{'a': 0.1, 'e': 0.416500000000055}",25,12,-29.611587775732655,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 0}",1
1168,False,"{'a': 0.1, 'e': 0.416000000000055}",30,0,-23.458281817124117,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
1169,False,"{'a': 0.1, 'e': 0.415500000000055}",25,14,-0.7643189070236025,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1170,False,"{'a': 0.1, 'e': 0.415000000000055}",25,12,17.298553006778643,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
